animal_type,primary_color,sex,dob,intake_condition,intake_type,intake_date,outcome_date,outcome_type,outcome_group,age_at_intake
cat,gray,Male,2016-11-27,normal,stray,2017-01-27,2017-02-02,transfer,Not Adopted,8.378082191780821
cat,black,Unknown,2019-06-15,under age/weight,stray,2019-06-16,2019-06-16,euthanasia,Not Adopted,5.83013698630137
dog,brown,Female,2018-05-28,ill mild,stray,2024-05-27,2024-05-29,return to owner,Not Adopted,6.879452054794521
cat,point,Spayed,2021-12-21,normal,stray,2022-12-21,2022-12-29,missing,Not Adopted,3.3095890410958906
cat,gray,Spayed,2022-04-21,normal,stray,2022-12-21,2023-01-07,adoption,Adopted,2.978082191780822
cat,brown  tabby,Spayed,2021-12-21,normal,stray,2022-12-21,2023-01-11,adoption,Adopted,3.3095890410958906
cat,gray,Female,2023-05-22,under age/weight,stray,2023-05-24,2023-06-08,died,Not Adopted,1.893150684931507
cat,black,Unknown,2013-10-16,normal,stray,2017-10-16,2017-12-14,euthanasia,Not Adopted,11.495890410958904
cat,black,Neutered,2022-09-21,under age/weight,stray,2022-10-06,2022-12-17,adoption,Adopted,2.558904109589041
cat,black,Unknown,2013-10-16,normal,stray,2017-10-16,2017-11-16,euthanasia,Not Adopted,11.495890410958904
cat,brown  tabby,Neutered,2014-08-03,fractious,stray,2018-08-03,2018-08-07,"shelter, neuter, return",Not Adopted,10.698630136986301
wild,gray,Female,2022-10-23,ill mild,wildlife,2023-04-22,2023-04-25,return to wild habitat,Not Adopted,2.4712328767123286
other,black,Unknown,2020-01-31,injured  moderate,wildlife,2023-01-31,2023-01-31,rescue,Adopted,5.2
dog,brown,Spayed,2018-06-03,normal,stray,2022-06-03,2022-06-12,adoption,Adopted,6.863013698630137
cat,white,Unknown,2015-08-23,normal,stray,2017-08-23,2017-08-23,euthanasia,Not Adopted,9.643835616438356
cat,white,Male,2017-06-05,under age/weight,stray,2017-07-26,2017-07-26,euthanasia,Not Adopted,7.857534246575343
dog,brown brindle,Male,2014-11-09,normal,stray,2018-11-09,2018-11-15,transfer,Not Adopted,10.43013698630137
cat,orange tabby,Female,2018-06-25,under age/weight,stray,2018-08-10,2018-08-24,rescue,Adopted,6.802739726027397
cat,orange tabby,Unknown,2019-03-04,under age/weight,stray,2019-03-13,2019-03-13,rescue,Adopted,6.112328767123287
cat,black,Male,2018-06-22,normal,stray,2018-08-22,2018-09-12,euthanasia,Not Adopted,6.810958904109589
cat,calico,Female,2019-05-08,normal,stray,2019-08-08,2019-08-08,transfer,Not Adopted,5.934246575342466
cat,brown  tabby,Male,2009-10-15,injured  moderate,stray,2018-10-15,2018-10-15,euthanasia,Not Adopted,15.501369863013698
dog,black,Female,2019-08-23,normal,welfare seized,2023-08-20,2023-08-23,return to owner,Not Adopted,5.641095890410959
cat,black,Neutered,2014-06-29,normal,owner surrender,2019-06-29,2019-10-30,adoption,Adopted,10.794520547945206
cat,lynx point,Spayed,2014-06-29,normal,owner surrender,2019-06-29,2019-08-01,rescue,Adopted,10.794520547945206
cat,tortie,Female,2019-01-05,normal,stray,2020-01-05,2020-01-06,rescue,Adopted,6.271232876712329
cat,gray,Male,2019-12-15,under age/weight,stray,2020-01-05,2020-01-06,rescue,Adopted,5.328767123287672
cat,orange tabby,Male,2019-12-15,under age/weight,stray,2020-01-05,2020-01-06,rescue,Adopted,5.328767123287672
dog,gray,Female,2022-08-01,normal,stray,2023-08-01,2023-08-04,rescue,Adopted,2.6986301369863015
dog,white,Spayed,2015-12-14,normal,owner surrender,2019-12-14,2019-12-27,adoption,Adopted,9.334246575342465
cat,gray tabby,Neutered,2018-05-14,normal,stray,2019-02-14,2019-02-25,transfer,Not Adopted,6.917808219178082
reptile,brown,Unknown,2009-08-11,normal,stray,2019-08-11,2019-08-15,rescue,Adopted,15.67945205479452
cat,tortie dilute,Female,2021-10-16,injured  moderate,stray,2024-10-16,2024-10-17,euthanasia,Not Adopted,3.4904109589041097
cat,gray,Male,2019-05-27,under age/weight,stray,2019-07-14,2019-08-13,adoption,Adopted,5.882191780821918
dog,black,Female,2022-04-10,injured  moderate,stray,2022-10-10,2022-10-25,rescue,Adopted,3.0082191780821916
dog,tricolor,Male,2012-01-01,normal,stray,2021-08-22,2021-08-25,return to owner,Not Adopted,13.287671232876713
cat,orange tabby,Neutered,2022-05-08,ill mild,stray,2022-05-29,2022-09-07,adoption,Adopted,2.9315068493150687
cat,calico dilute,Spayed,2021-05-29,ill mild,stray,2022-05-29,2022-06-11,adoption,Adopted,3.873972602739726
cat,calico,Spayed,2019-07-08,normal,stray,2020-07-08,2020-07-10,return to owner,Not Adopted,5.767123287671233
cat,black,Unknown,2016-05-16,ill severe,stray,2024-05-15,2024-05-16,euthanasia,Not Adopted,8.912328767123288
dog,white,Neutered,2010-05-22,ill severe,owner surrender,2021-10-22,2021-11-09,euthanasia,Not Adopted,14.901369863013699
dog,blue,Spayed,2020-08-16,normal,stray,2023-08-16,2024-02-03,adoption,Adopted,4.657534246575342
cat,black,Female,2008-09-02,ill mild,stray,2023-09-02,2023-09-02,euthanasia,Not Adopted,16.61917808219178
cat,orange,Male,2020-06-09,normal,stray,2020-10-09,2020-10-13,transfer,Not Adopted,4.843835616438356
cat,orange,Unknown,2017-07-13,under age/weight,stray,2017-07-14,2017-07-14,euthanasia,Not Adopted,7.7534246575342465
dog,white,Neutered,2016-09-26,injured  mild,stray,2019-09-26,2019-11-20,adoption,Adopted,8.547945205479452
dog,brown,Male,2017-03-01,normal,owner surrender,2020-10-17,2020-12-15,rescue,Adopted,8.12054794520548
dog,black,Male,2016-11-23,normal,stray,2017-02-23,2017-03-01,transfer,Not Adopted,8.389041095890411
cat,black,Unknown,2018-08-11,under age/weight,stray,2018-09-26,2018-10-01,euthanasia,Not Adopted,6.673972602739726
cat,black,Unknown,2018-08-11,under age/weight,stray,2018-09-26,2018-10-01,euthanasia,Not Adopted,6.673972602739726
cat,white,Unknown,2019-03-28,normal,stray,2019-06-28,2019-06-28,transfer,Not Adopted,6.046575342465753
wild,brown,Unknown,2024-07-14,injured  severe,wildlife,2024-08-14,2024-08-14,euthanasia,Not Adopted,0.7452054794520548
cat,black,Female,2020-09-10,under age/weight,stray,2020-09-19,2020-09-19,rescue,Adopted,4.589041095890411
bird,white,Unknown,2018-07-25,normal,stray,2019-07-25,2019-07-25,transfer,Not Adopted,6.720547945205479
dog,white,Female,2017-08-08,ill severe,owner surrender,2017-10-08,2017-10-08,rescue,Adopted,7.682191780821918
wild,black,Unknown,2023-04-16,injured  severe,wildlife,2024-04-16,2024-04-16,euthanasia,Not Adopted,1.9917808219178081
cat,tortie,Spayed,2023-07-16,under age/weight,stray,2023-08-16,2023-08-26,rescue,Adopted,1.7424657534246575
dog,brown,Female,2022-03-18,i/i report,stray,2023-03-17,2023-03-25,adoption,Adopted,3.0712328767123287
wild,black,Unknown,2023-06-09,under age/weight,wildlife,2023-08-09,2023-08-10,transfer,Not Adopted,1.8438356164383563
wild,black,Unknown,2023-06-09,under age/weight,wildlife,2023-08-09,2023-08-10,rescue,Adopted,1.8438356164383563
cat,black,Female,2022-10-16,under age/weight,stray,2022-10-22,2023-08-01,missing,Not Adopted,2.4904109589041097
cat,calico,Spayed,2020-07-05,normal,stray,2020-11-05,2020-11-28,adoption,Adopted,4.772602739726027
dog,white,Female,2013-11-03,normal,stray,2023-11-03,2023-11-11,adoption,Adopted,11.446575342465753
cat,tortie,Female,2017-06-19,under age/weight,stray,2017-07-19,2017-07-20,euthanasia,Not Adopted,7.8191780821917805
cat,brown  tabby,Spayed,2013-07-19,normal,stray,2017-07-19,2017-09-03,transfer,Not Adopted,11.73972602739726
cat,gray,Neutered,2021-02-19,normal,stray,2023-02-19,2023-02-22,return to owner,Not Adopted,4.145205479452055
cat,orange,Neutered,2013-01-21,ill severe,stray,2023-01-21,2023-01-28,euthanasia,Not Adopted,12.23013698630137
dog,black,Spayed,2022-12-03,normal,owner surrender,2023-03-03,2023-03-11,adoption,Adopted,2.3589041095890413
cat,white,Male,2023-12-01,normal,stray,2023-12-01,2023-12-21,rescue,Adopted,1.3643835616438356
dog,white,Male,2014-07-03,normal,stray,2017-07-03,2017-07-09,transfer,Not Adopted,10.783561643835617
cat,orange tabby,Male,2022-02-27,normal,owner surrender,2022-04-27,2022-04-27,transfer,Not Adopted,3.1232876712328768
bird,white,Unknown,2015-07-28,injured  mild,wildlife,2017-07-28,2017-07-28,return to wild habitat,Not Adopted,9.715068493150685
wild,gray,Unknown,2017-04-20,under age/weight,wildlife,2017-05-08,2017-05-08,euthanasia,Not Adopted,7.983561643835617
cat,brown  tabby,Male,2022-09-24,injured  severe,stray,2024-09-24,2024-09-25,euthanasia,Not Adopted,2.5506849315068494
cat,orange tabby,Male,2015-07-14,ill mild,stray,2022-07-14,2022-07-14,euthanasia,Not Adopted,9.753424657534246
dog,red,Male,2022-08-26,normal,stray,2023-04-24,2023-04-26,return to owner,Not Adopted,2.6301369863013697
cat,orange tabby,Male,2017-04-26,under age/weight,stray,2017-06-11,2017-06-15,rescue,Adopted,7.967123287671233
bird,white,Unknown,2016-06-28,injured  severe,wildlife,2017-06-28,2017-06-28,rescue,Adopted,8.794520547945206
cat,gray tabby,Male,2013-01-18,ill moderatete,stray,2023-01-18,2023-01-18,euthanasia,Not Adopted,12.238356164383562
dog,tan,Female,2019-02-21,normal,stray,2020-02-21,2022-06-25,rescue,Adopted,6.142465753424657
dog,black,Spayed,2022-09-27,normal,stray,2024-03-27,2024-04-21,adoption,Adopted,2.5424657534246577
cat,gray,Spayed,2024-04-23,under age/weight,stray,2024-05-17,2024-08-01,adoption,Adopted,0.9698630136986301
cat,tortie,Spayed,2024-04-23,under age/weight,stray,2024-05-17,2024-08-01,adoption,Adopted,0.9698630136986301
cat,brown  tabby,Neutered,2024-04-23,under age/weight,stray,2024-05-17,2024-08-01,adoption,Adopted,0.9698630136986301
cat,lynx point,Female,2019-08-21,normal,stray,2020-08-21,2020-08-26,rescue,Adopted,5.646575342465753
dog,black,Neutered,2023-01-16,normal,stray,2024-02-25,2024-03-06,adoption,Adopted,2.2383561643835614
cat,orange tabby,Unknown,2018-03-08,under age/weight,stray,2018-03-09,2018-04-08,rescue,Adopted,7.101369863013699
cat,calico,Female,2018-03-08,under age/weight,stray,2018-03-09,2018-04-08,died,Not Adopted,7.101369863013699
cat,brown  tabby,Male,2019-03-26,under age/weight,stray,2019-05-01,2019-05-01,rescue,Adopted,6.052054794520548
dog,brown,Male,2020-09-20,normal,stray,2024-09-20,2024-09-21,return to owner,Not Adopted,4.561643835616438
dog,brown,Neutered,2023-05-08,normal,stray,2024-05-04,2024-05-25,adoption,Adopted,1.9315068493150684
cat,black,Male,2023-09-17,under age/weight,stray,2023-10-07,2023-10-07,euthanasia,Not Adopted,1.5698630136986302
rabbit,brown,Spayed,2021-05-20,normal,owner surrender,2022-05-20,2022-06-01,adoption,Adopted,3.8986301369863012
cat,black,Neutered,2024-04-24,under age/weight,stray,2024-05-16,2024-08-23,adoption,Adopted,0.9671232876712329
cat,black,Neutered,2023-07-29,injured  mild,stray,2024-07-29,2024-08-03,community cat,Not Adopted,1.7068493150684931
cat,black,Neutered,2023-10-04,normal,owner surrender,2024-12-14,2024-12-18,adoption,Adopted,1.5232876712328767
dog,fawn,Spayed,2016-08-09,normal,stray,2023-08-09,2023-08-26,adoption,Adopted,8.67945205479452
cat,gray,Female,2024-06-09,ill mild,stray,2024-06-24,2024-07-31,rescue,Adopted,0.8410958904109589
rabbit,black,Spayed,2023-03-17,normal,owner surrender,2024-05-17,2024-05-17,rescue,Adopted,2.073972602739726
rabbit,white,Neutered,2023-02-18,normal,owner surrender,2024-05-17,2024-05-18,rescue,Adopted,2.147945205479452
cat,gray tabby,Neutered,2023-06-14,under age/weight,stray,2023-07-06,2023-08-09,adoption,Adopted,1.83013698630137
wild,pink,Unknown,2019-03-16,under age/weight,wildlife,2019-03-16,2019-03-16,euthanasia,Not Adopted,6.079452054794521
wild,pink,Unknown,2019-03-16,under age/weight,wildlife,2019-03-16,2019-03-16,euthanasia,Not Adopted,6.079452054794521
cat,seal point,Male,2017-03-06,normal,stray,2017-07-06,2017-08-17,adoption,Adopted,8.106849315068493
cat,black,Spayed,2017-12-20,normal,stray,2018-12-20,2018-12-31,transfer,Not Adopted,7.315068493150685
cat,brown  tabby,Spayed,2016-01-24,normal,owner surrender,2020-01-24,2020-02-25,rescue,Adopted,9.221917808219178
cat,brown  tabby,Spayed,2015-01-24,normal,owner surrender,2020-01-24,2020-02-25,rescue,Adopted,10.221917808219178
cat,brown  tabby,Neutered,2017-04-17,normal,stray,2017-05-20,2017-06-22,transfer,Not Adopted,7.991780821917808
cat,brown  tabby,Female,2017-01-03,normal,stray,2017-02-03,2017-02-05,transfer,Not Adopted,8.276712328767124
cat,gray,Neutered,2022-07-07,ill moderatete,stray,2024-07-07,2024-08-02,community cat,Not Adopted,2.767123287671233
cat,brown  tabby,Female,2017-09-13,under age/weight,stray,2017-10-13,2017-11-02,euthanasia,Not Adopted,7.583561643835616
dog,gray,Spayed,2012-02-29,normal,stray,2020-02-29,2020-06-14,rescue,Adopted,13.126027397260273
dog,black,Spayed,2021-11-30,normal,stray,2022-07-30,2022-08-05,adoption,Adopted,3.367123287671233
cat,gray,Spayed,2016-08-21,normal,owner surrender,2020-08-21,2020-08-23,transfer,Not Adopted,8.646575342465754
cat,gray,Neutered,2021-06-24,injured  moderate,stray,2023-06-24,2023-11-02,adoption,Adopted,3.802739726027397
cat,white,Spayed,2009-08-18,injured  mild,stray,2017-09-29,2017-09-29,rescue,Adopted,15.66027397260274
cat,lynx point,Female,2019-01-31,ill mild,stray,2019-05-11,2019-06-01,adoption,Adopted,6.2
cat,gray tabby,Neutered,2018-08-16,injured  mild,stray,2018-11-16,2019-01-03,adoption,Adopted,6.66027397260274
dog,brown brindle,Spayed,2014-01-05,normal,stray,2017-01-05,2017-02-07,transport,Not Adopted,11.273972602739725
cat,calico tabby,Female,2016-09-27,normal,stray,2017-03-27,2017-04-07,transfer,Not Adopted,8.545205479452054
dog,white,Female,2012-02-04,normal,safe keep,2017-02-04,2017-02-09,return to owner,Not Adopted,13.194520547945206
cat,white,Male,2022-04-23,injured  moderate,stray,2022-07-23,2022-07-23,euthanasia,Not Adopted,2.9726027397260273
cat,gray tabby,Neutered,2013-12-01,fractious,stray,2018-12-01,2018-12-19,"shelter, neuter, return",Not Adopted,11.36986301369863
wild,gray,Unknown,2019-06-02,under age/weight,wildlife,2019-06-09,2019-06-09,euthanasia,Not Adopted,5.865753424657535
dog,fawn,Male,2018-04-10,normal,stray,2019-04-10,2019-04-10,return to owner,Not Adopted,7.010958904109589
dog,ruddy,Neutered,2021-02-02,normal,owner surrender,2023-03-24,2023-03-24,adoption,Adopted,4.191780821917808
cat,gray tabby,Male,2023-01-22,normal,stray,2023-02-15,2023-03-08,transfer,Not Adopted,2.221917808219178
cat,orange tabby,Male,2023-01-22,normal,stray,2023-02-15,2023-03-08,transfer,Not Adopted,2.221917808219178
cat,gray tabby,Male,2023-01-22,normal,stray,2023-02-15,2023-03-08,transfer,Not Adopted,2.221917808219178
dog,cream,Female,2015-11-30,normal,stray,2019-11-30,2019-12-06,transfer,Not Adopted,9.372602739726027
cat,gray tabby,Female,2022-06-02,under age/weight,stray,2022-06-08,2022-06-10,rescue,Adopted,2.863013698630137
cat,black,Spayed,2020-03-29,normal,stray,2020-08-29,2020-09-09,rescue,Adopted,5.041095890410959
cat,gray,Female,2019-10-07,normal,stray,2019-11-07,2019-11-13,rescue,Adopted,5.517808219178082
cat,black,Male,2022-07-26,under age/weight,stray,2022-09-14,2022-12-06,died,Not Adopted,2.7150684931506848
cat,black,Neutered,2021-05-19,ill moderatete,stray,2023-05-19,2023-07-16,community cat,Not Adopted,3.9013698630136986
cat,black,Female,2024-04-21,under age/weight,stray,2024-04-17,2024-05-06,disposal,Not Adopted,0.9753424657534246
dog,brown,Spayed,2022-06-28,normal,stray,2024-06-28,2024-10-12,adoption,Adopted,2.791780821917808
cat,orange tabby,Spayed,2023-10-09,ill mild,stray,2023-11-15,2024-10-20,adoption,Adopted,1.5095890410958903
cat,black,Spayed,2024-04-21,under age/weight,stray,2024-04-17,2024-07-31,adoption,Adopted,0.9753424657534246
cat,black,Spayed,2024-04-21,under age/weight,stray,2024-04-17,2024-08-01,adoption,Adopted,0.9753424657534246
cat,black,Unknown,2024-04-21,under age/weight,stray,2024-04-17,2024-04-27,euthanasia,Not Adopted,0.9753424657534246
cat,black,Spayed,2019-04-27,ill mild,stray,2024-04-17,2024-05-07,community cat,Not Adopted,5.964383561643835
dog,tan,Spayed,2019-11-14,normal,stray,2024-11-14,2024-11-22,rescue,Adopted,5.413698630136986
dog,white,Male,2024-09-27,under age/weight,stray,2024-11-27,2024-11-28,rescue,Adopted,0.5397260273972603
cat,black,Female,2021-09-28,under age/weight,stray,2021-10-28,2021-11-09,rescue,Adopted,3.5397260273972604
cat,calico,Female,2017-02-12,normal,stray,2017-04-12,2017-04-24,adoption,Adopted,8.167123287671233
cat,black,Male,2023-04-03,under age/weight,stray,2023-05-03,2023-05-05,rescue,Adopted,2.0273972602739727
cat,brown  tabby,Female,2020-08-11,under age/weight,stray,2020-09-08,2020-09-08,rescue,Adopted,4.671232876712328
dog,blonde,Female,2016-11-11,normal,stray,2017-03-11,2017-03-17,transfer,Not Adopted,8.421917808219177
dog,brown,Male,2016-10-20,behavior  moderate,stray,2019-10-20,2019-10-23,return to owner,Not Adopted,8.482191780821918
cat,gray tabby,Female,2020-07-26,normal,stray,2020-08-09,2020-09-05,transfer,Not Adopted,4.715068493150685
bird,gray,Female,2016-06-15,normal,wildlife,2017-02-15,2017-02-18,rescue,Adopted,8.830136986301369
cat,orange,Female,2023-04-13,i/i report,stray,2023-06-08,2023-07-02,adoption,Adopted,2
dog,silver,Spayed,2014-10-07,normal,stray,2023-10-07,2023-10-07,return to owner,Not Adopted,10.520547945205479
cat,black,Spayed,2023-05-12,i/i report,stray,2023-07-12,2023-09-22,adoption,Adopted,1.9205479452054794
cat,black,Neutered,2023-05-12,i/i report,stray,2023-07-12,2023-09-22,adoption,Adopted,1.9205479452054794
dog,black,Spayed,2013-10-29,normal,quarantine,2018-04-29,2018-05-09,return to owner,Not Adopted,11.46027397260274
dog,black,Spayed,2021-05-14,normal,stray,2022-05-14,2022-06-11,adoption,Adopted,3.915068493150685
bird,brown,Unknown,2018-11-19,ill severe,wildlife,2019-11-19,2019-11-19,transfer,Not Adopted,6.4
cat,brown  tabby,Unknown,2017-09-22,under age/weight,stray,2017-10-22,2017-10-29,euthanasia,Not Adopted,7.558904109589041
cat,orange,Unknown,2017-09-22,under age/weight,stray,2017-10-22,2017-10-29,euthanasia,Not Adopted,7.558904109589041
dog,white,Male,2015-06-16,normal,stray,2018-06-16,2018-06-22,transfer,Not Adopted,9.830136986301369
cat,tortie dilute,Unknown,2017-09-28,under age/weight,stray,2017-10-23,2017-10-29,euthanasia,Not Adopted,7.542465753424658
cat,brown  tabby,Unknown,2017-09-22,under age/weight,stray,2017-10-22,2017-10-29,euthanasia,Not Adopted,7.558904109589041
cat,orange,Neutered,2016-10-21,normal,stray,2017-10-21,2017-10-27,"shelter, neuter, return",Not Adopted,8.479452054794521
cat,brown  tabby,Neutered,2015-10-22,feral,stray,2017-10-22,2017-10-27,"shelter, neuter, return",Not Adopted,9.479452054794521
cat,gray tabby,Neutered,2014-03-07,normal,owner surrender,2017-10-21,2018-02-23,adoption,Adopted,11.106849315068493
dog,cream,Spayed,2019-06-07,normal,stray,2020-06-07,2020-06-24,adoption,Adopted,5.852054794520548
cat,white,Unknown,2024-09-26,normal,stray,2024-09-16,2024-09-28,rescue,Adopted,0.5424657534246575
cat,lilac point,Female,2020-04-05,under age/weight,stray,2020-05-05,2020-05-05,rescue,Adopted,5.021917808219178
cat,lilac point,Male,2020-04-05,under age/weight,stray,2020-05-05,2020-05-05,rescue,Adopted,5.021917808219178
dog,white,Female,2012-06-09,injured  moderate,stray,2017-06-09,2017-06-15,transfer,Not Adopted,12.849315068493151
cat,gray tabby,Male,2014-07-13,ill severe,stray,2017-07-13,2017-07-14,euthanasia,Not Adopted,10.756164383561643
dog,chocolate,Female,2009-01-01,normal,stray,2020-01-01,2020-01-15,return to owner,Not Adopted,16.28767123287671
dog,black,Neutered,2023-07-07,normal,stray,2024-07-07,2024-09-01,adoption,Adopted,1.7671232876712328
cat,orange tabby,Male,2020-11-02,injured  moderate,stray,2023-11-01,2023-11-01,euthanasia,Not Adopted,4.443835616438356
