animal_type,primary_color,sex,dob,intake_condition,intake_type,intake_date,outcome_date,outcome_type,outcome_group,age_at_intake
cat,black,Spayed,2020-04-01,under age/weight,stray,2020-05-13,2020-05-20,foster to adopt,Adopted,4.989041095890411
cat,cream point,Male,2020-04-01,under age/weight,stray,2020-05-13,2020-05-17,adoption,Adopted,4.989041095890411
dog,tan,Male,2022-10-08,normal,return,2023-04-20,2023-04-26,adoption,Adopted,2.4684931506849317
dog,brown,Spayed,2003-06-07,normal,stray,2018-06-07,2018-06-07,return to owner,Not Adopted,21.81917808219178
cat,gray tabby,Spayed,2017-03-10,normal,stray,2019-03-10,2019-03-14,"shelter, neuter, return",Not Adopted,8.052054794520547
bird,white,Unknown,2023-05-27,injured  severe,wildlife,2024-05-27,2024-05-27,transfer,Not Adopted,1.8356164383561644
cat,brown  tabby,Male,2020-08-24,under age/weight,stray,2020-09-25,2020-10-01,rescue,Adopted,4.5917808219178085
cat,black,Neutered,2020-06-21,under age/weight,stray,2020-08-06,2020-08-08,adoption,Adopted,4.767123287671233
cat,black,Spayed,2020-06-21,under age/weight,stray,2020-08-06,2020-08-08,foster to adopt,Adopted,4.767123287671233
cat,white,Female,2020-08-24,under age/weight,stray,2020-09-25,2020-10-01,rescue,Adopted,4.5917808219178085
cat,brown  tabby,Male,2020-08-24,under age/weight,stray,2020-09-25,2020-10-01,rescue,Adopted,4.5917808219178085
cat,brown  tabby,Spayed,2020-04-23,normal,stray,2020-06-23,2020-07-12,adoption,Adopted,4.928767123287671
cat,white,Male,2020-04-14,under age/weight,stray,2020-05-14,2020-05-15,rescue,Adopted,4.953424657534247
cat,brown  tabby,Neutered,2020-04-23,normal,stray,2020-06-08,2020-06-20,adoption,Adopted,4.928767123287671
bird,gray,Unknown,2019-03-22,injured  severe,wildlife,2022-03-22,2022-03-22,transfer,Not Adopted,6.019178082191781
cat,black,Neutered,2023-07-30,under age/weight,stray,2023-08-02,2023-10-16,rescue,Adopted,1.6602739726027398
cat,black,Unknown,2023-07-30,under age/weight,stray,2023-08-02,2023-08-05,died,Not Adopted,1.6602739726027398
cat,orange tabby,Male,2013-07-24,injured  severe,stray,2018-07-24,2018-07-24,died,Not Adopted,11.682191780821919
dog,brown,Male,2010-05-09,aged,quarantine,2018-05-09,2018-05-19,return to rescue,Not Adopted,14.893150684931507
dog,black,Neutered,2010-06-01,normal,owner surrender,2017-06-01,2018-07-05,adoption,Adopted,14.830136986301369
cat,calico tabby,Female,2021-03-14,normal,stray,2021-04-14,2021-04-15,transfer,Not Adopted,4.038356164383561
cat,gray,Spayed,2021-03-14,under age/weight,stray,2021-04-14,2021-04-15,foster to adopt,Adopted,4.038356164383561
dog,brown,Neutered,2016-02-18,normal,quarantine,2017-02-18,2017-04-09,adoption,Adopted,9.10958904109589
dog,tan,Female,2015-07-03,normal,stray,2019-07-03,2019-07-12,return to owner,Not Adopted,9.73972602739726
dog,tan,Female,2017-07-06,normal,stray,2018-07-06,2018-08-03,adoption,Adopted,7.728767123287671
dog,tan,Male,2015-01-24,normal,stray,2017-01-24,2017-02-01,transfer,Not Adopted,10.178082191780822
cat,brown  tabby,Male,2017-03-20,under age/weight,stray,2017-04-20,2017-04-21,rescue,Adopted,8.024657534246575
other,brown,Unknown,2017-04-06,injured  severe,wildlife,2018-04-06,2018-04-06,euthanasia,Not Adopted,7.978082191780822
cat,black,Spayed,2021-12-03,normal,stray,2022-12-03,2023-01-15,adoption,Adopted,3.315068493150685
cat,black,Unknown,2022-07-03,normal,stray,2022-12-03,2022-12-12,died,Not Adopted,2.734246575342466
cat,orange,Neutered,2018-12-04,ill severe,stray,2022-12-04,2023-02-04,transfer,Not Adopted,6.315068493150685
other,gray,Unknown,2021-09-05,injured  mild,wildlife,2022-09-05,2022-09-05,rescue,Adopted,3.558904109589041
cat,gray tabby,Female,2022-05-03,normal,stray,2022-08-03,2022-08-17,adoption,Adopted,2.9013698630136986
dog,black,Male,2020-09-28,normal,stray,2022-09-28,2022-09-29,return to owner,Not Adopted,4.495890410958904
cat,white,Male,2022-04-15,under age/weight,stray,2022-05-15,2022-05-20,adoption,Adopted,2.9506849315068493
dog,brown,Neutered,2023-03-01,injured  mild,stray,2024-04-06,2024-06-12,adoption,Adopted,2.073972602739726
cat,tortie,Female,2011-02-19,ill moderatete,stray,2017-02-19,2017-02-26,euthanasia,Not Adopted,14.10958904109589
dog,white,Neutered,2021-04-09,normal,stray,2023-04-09,2023-04-15,adoption,Adopted,3.967123287671233
dog,white,Neutered,2022-08-17,normal,stray,2024-08-17,2024-09-06,rescue,Adopted,2.610958904109589
rabbit,gray,Neutered,2021-10-11,normal,owner surrender,2024-10-12,2024-10-19,rescue,Adopted,3.4602739726027396
dog,black,Neutered,2022-12-01,injured  mild,stray,2023-11-30,2024-04-07,adoption,Adopted,2.3205479452054796
dog,gray,Male,2021-02-20,normal,stray,2022-02-20,2022-02-23,return to owner,Not Adopted,4.098630136986301
dog,blonde,Female,2011-06-22,injured  mild,owner surrender,2023-06-22,2023-06-30,rescue,Adopted,13.772602739726027
cat,brown  tabby,Unknown,2023-05-13,ill severe,stray,2023-06-13,2023-06-15,euthanasia,Not Adopted,1.873972602739726
cat,gray,Neutered,2021-08-30,under age/weight,stray,2021-09-18,2021-11-04,foster to adopt,Adopted,3.5753424657534247
dog,black,Neutered,2020-10-07,normal,stray,2023-10-06,2023-10-12,adoption,Adopted,4.471232876712329
bird,gray,Unknown,2023-10-08,injured  moderate,wildlife,2024-10-08,2024-10-08,transfer,Not Adopted,1.4684931506849315
cat,brown  tabby,Neutered,2011-04-26,normal,owner surrender,2017-04-26,2017-04-29,transfer,Not Adopted,13.92876712328767
cat,black,Spayed,2020-09-14,normal,stray,2022-09-14,2022-09-25,adoption,Adopted,4.534246575342466
cat,black,Unknown,2022-09-08,under age/weight,stray,2022-09-14,2022-09-14,died,Not Adopted,2.5506849315068494
dog,black,Spayed,2014-12-04,normal,stray,2019-12-04,2019-12-29,adoption,Adopted,10.317808219178081
cat,black,Male,2020-04-05,under age/weight,stray,2020-04-26,2020-04-26,rescue,Adopted,4.978082191780822
cat,black,Spayed,2023-12-17,normal,stray,2024-12-17,2024-12-29,adoption,Adopted,1.2767123287671234
cat,gray tabby,Female,2018-06-13,normal,stray,2018-08-13,2018-08-15,rescue,Adopted,6.791780821917809
cat,orange tabby,Male,2018-08-25,under age/weight,stray,2018-08-27,2018-08-27,euthanasia,Not Adopted,6.5917808219178085
dog,brown,Spayed,2010-07-18,normal,confiscate,2018-07-18,2018-07-19,return to owner,Not Adopted,14.7013698630137
cat,black,Unknown,2018-04-10,under age/weight,stray,2018-04-25,2018-04-25,euthanasia,Not Adopted,6.967123287671233
dog,tan,Male,2017-02-27,normal,stray,2019-02-27,2019-03-07,transfer,Not Adopted,8.082191780821917
cat,orange tabby,Male,2018-08-25,under age/weight,stray,2018-08-27,2018-08-27,euthanasia,Not Adopted,6.5917808219178085
cat,brown  tabby,Male,2017-04-11,fractious,stray,2018-04-11,2018-04-11,euthanasia,Not Adopted,7.964383561643835
dog,brown,Male,2014-02-09,normal,stray,2018-02-09,2018-02-24,rescue,Adopted,11.134246575342466
cat,black,Unknown,2017-09-12,under age/weight,stray,2017-09-14,2017-09-14,euthanasia,Not Adopted,7.542465753424658
cat,tortie,Spayed,2024-08-12,normal,stray,2024-10-12,2024-10-25,adoption,Adopted,0.6219178082191781
cat,orange tabby,Neutered,2024-08-12,normal,stray,2024-10-12,2024-11-07,adoption,Adopted,0.6219178082191781
cat,black,Female,2022-08-12,normal,stray,2022-12-11,2022-12-29,transfer,Not Adopted,2.6246575342465754
cat,black,Neutered,2023-08-02,i/i report,return,2023-12-29,2023-12-30,adoption,Adopted,1.652054794520548
dog,white,Male,2017-10-22,normal,stray,2022-10-22,2022-10-26,return to owner,Not Adopted,7.432876712328767
dog,white,Neutered,2021-09-26,normal,stray,2024-10-14,2024-10-14,return to owner,Not Adopted,3.5013698630136987
dog,fawn,Male,2021-09-25,normal,stray,2024-10-14,2024-10-14,return to owner,Not Adopted,3.504109589041096
dog,brown,Female,2020-09-10,normal,stray,2022-09-11,2022-10-26,euthanasia,Not Adopted,4.545205479452055
dog,white,Male,2016-11-19,normal,stray,2019-11-19,2019-11-23,transfer,Not Adopted,8.356164383561644
cat,black,Female,2023-01-09,under age/weight,stray,2023-02-09,2023-02-09,transfer,Not Adopted,2.213698630136986
dog,gray,Spayed,2020-06-03,i/i report,stray,2023-06-03,2023-08-10,adoption,Adopted,4.816438356164384
cat,orange tabby,Male,2020-05-15,ill mild,stray,2020-08-15,2020-08-31,rescue,Adopted,4.868493150684931
cat,gray,Spayed,2017-05-04,fractious,stray,2018-02-04,2018-02-14,"shelter, neuter, return",Not Adopted,7.901369863013699
cat,brown  tabby,Neutered,2017-06-30,feral,stray,2017-12-30,2018-01-11,"shelter, neuter, return",Not Adopted,7.745205479452054
cat,gray,Neutered,2016-12-29,ill moderatete,stray,2017-12-29,2018-03-08,rescue,Adopted,8.246575342465754
cat,brown  tabby,Neutered,2018-05-13,normal,confiscate,2020-05-13,2020-05-23,transfer,Not Adopted,6.876712328767123
cat,black,Male,2018-05-13,normal,confiscate,2020-05-13,2020-05-23,transfer,Not Adopted,6.876712328767123
cat,black,Male,2024-09-07,under age/weight,stray,2024-09-13,2024-11-06,rescue,Adopted,0.5506849315068493
dog,white,Spayed,2005-10-15,normal,stray,2021-07-20,2021-07-21,return to owner,Not Adopted,19.46027397260274
cat,black,Male,2023-03-31,under age/weight,stray,2023-04-14,2023-06-07,transfer,Not Adopted,1.9917808219178081
cat,brown  tabby,Female,2015-03-10,ill severe,stray,2018-03-10,2018-03-10,euthanasia,Not Adopted,10.054794520547945
cat,orange,Neutered,2024-03-18,under age/weight,stray,2024-04-11,2024-04-12,rescue,Adopted,1.0246575342465754
cat,white,Spayed,2024-03-18,under age/weight,stray,2024-04-11,2024-04-12,rescue,Adopted,1.0246575342465754
dog,yellow,Spayed,2010-11-18,normal,quarantine,2018-07-29,2018-10-02,return to owner,Not Adopted,14.364383561643836
cat,gray tabby,Unknown,2024-12-11,under age/weight,owner surrender,2024-12-13,2024-12-13,died,Not Adopted,0.29041095890410956
cat,gray tabby,Unknown,2024-12-11,under age/weight,owner surrender,2024-12-13,2024-12-13,disposal,Not Adopted,0.29041095890410956
cat,gray,Male,2020-05-20,normal,stray,2020-06-20,2020-07-01,rescue,Adopted,4.854794520547945
cat,brown  tabby,Neutered,2022-09-25,under age/weight,stray,2022-10-01,2022-11-02,adoption,Adopted,2.504109589041096
cat,gray,Neutered,2021-11-17,ill moderatete,stray,2023-11-17,2023-12-12,community cat,Not Adopted,3.3589041095890413
cat,gray,Male,2022-12-16,under age/weight,stray,2023-02-16,2023-02-16,rescue,Adopted,2.2794520547945205
dog,brown brindle,Male,2013-09-04,injured  severe,owner surrender,2019-09-11,2019-09-11,euthanasia,Not Adopted,11.567123287671233
cat,black,Neutered,2024-03-11,under age/weight,stray,2024-04-04,2024-04-13,rescue,Adopted,1.0438356164383562
cat,black,Female,2024-03-11,under age/weight,stray,2024-04-04,2024-04-13,rescue,Adopted,1.0438356164383562
cat,orange,Neutered,2022-04-21,normal,welfare seized,2024-04-08,2024-05-09,adoption,Adopted,2.9342465753424656
cat,gray,Spayed,2020-04-09,normal,welfare seized,2024-04-08,2024-04-24,adoption,Adopted,4.967123287671233
cat,black,Neutered,2019-04-21,normal,welfare seized,2024-04-08,2024-04-26,adoption,Adopted,5.936986301369863
cat,brown  tabby,Neutered,2024-09-09,under age/weight,stray,2024-10-18,2024-11-15,adoption,Adopted,0.5452054794520548
cat,gray tabby,Male,2018-05-07,under age/weight,stray,2018-05-24,2018-06-01,died,Not Adopted,6.8931506849315065
cat,brown  tabby,Neutered,2014-05-24,fractious,stray,2018-05-24,2018-06-06,"shelter, neuter, return",Not Adopted,10.849315068493151
cat,black,Male,2024-07-29,under age/weight,stray,2024-08-14,2024-09-02,rescue,Adopted,0.6602739726027397
bird,gray,Unknown,2023-07-14,injured  severe,wildlife,2024-07-14,2024-07-14,euthanasia,Not Adopted,1.704109589041096
reptile,green,Male,2022-01-20,ill moderatete,wildlife,2023-01-20,2023-01-26,euthanasia,Not Adopted,3.1835616438356165
cat,gray,Spayed,2023-03-26,ill mild,owner surrender,2023-05-25,2023-05-26,rescue,Adopted,2.0054794520547947
cat,gray,Neutered,2017-05-17,ill moderatete,stray,2023-05-17,2023-06-28,community cat,Not Adopted,7.865753424657535
cat,white,Male,2023-05-17,ill mild,stray,2023-06-16,2023-06-28,died,Not Adopted,1.8630136986301369
cat,brown  tabby,Female,2019-11-06,under age/weight,stray,2019-12-06,2019-12-12,rescue,Adopted,5.391780821917808
cat,brown  tabby,Male,2019-11-06,under age/weight,stray,2019-12-06,2019-12-12,rescue,Adopted,5.391780821917808
cat,white,Unknown,2017-07-25,under age/weight,stray,2017-07-26,2017-07-26,euthanasia,Not Adopted,7.676712328767123
dog,red,Neutered,2023-03-23,normal,stray,2023-11-19,2023-11-19,return to owner,Not Adopted,2.0136986301369864
bird,gray,Unknown,2023-05-16,injured  severe,wildlife,2024-05-16,2024-05-16,transfer,Not Adopted,1.8657534246575342
dog,tricolor,Female,2018-01-12,normal,stray,2019-01-12,2019-01-18,transfer,Not Adopted,7.208219178082191
cat,black,Unknown,2019-08-21,under age/weight,stray,2019-09-11,2022-09-07,adoption,Adopted,5.602739726027397
cat,white,Unknown,2018-05-08,under age/weight,stray,2018-06-08,2018-06-08,euthanasia,Not Adopted,6.890410958904109
other,gray,Unknown,2019-03-27,injured  severe,wildlife,2019-03-29,2019-03-29,euthanasia,Not Adopted,6.005479452054795
other,gray,Unknown,2019-03-27,injured  severe,wildlife,2019-03-29,2019-03-29,euthanasia,Not Adopted,6.005479452054795
other,gray,Unknown,2019-03-27,injured  severe,wildlife,2019-03-29,2019-03-29,euthanasia,Not Adopted,6.005479452054795
cat,orange tabby,Spayed,2014-07-01,normal,stray,2017-07-01,2017-07-29,"shelter, neuter, return",Not Adopted,10.745205479452055
cat,orange,Male,2020-08-21,normal,stray,2020-11-21,2020-11-21,rescue,Adopted,4.6
cat,black,Male,2024-04-26,under age/weight,stray,2024-05-12,2024-05-12,euthanasia,Not Adopted,0.9178082191780822
cat,orange tabby,Female,2012-05-06,normal,owner surrender,2017-05-06,2017-06-04,adoption,Adopted,12.898630136986302
cat,brown  tabby,Spayed,2023-07-30,under age/weight,stray,2023-08-30,2023-09-28,adoption,Adopted,1.6602739726027398
dog,brown brindle,Female,2021-04-23,normal,stray,2022-01-23,2022-02-16,transfer,Not Adopted,3.9287671232876713
dog,black,Male,2015-01-01,normal,stray,2018-01-01,2018-01-04,return to owner,Not Adopted,10.241095890410959
wild,brown,Female,2019-10-01,injured  severe,wildlife,2020-10-01,2020-10-01,transfer,Not Adopted,5.49041095890411
cat,lilac lynx point,Spayed,2022-08-28,under age/weight,stray,2022-10-28,2022-10-30,adoption,Adopted,2.580821917808219
guinea pig,brown,Male,2022-01-25,normal,stray,2023-01-23,2023-03-02,transfer,Not Adopted,3.16986301369863
dog,brown,Male,2021-05-07,normal,stray,2022-05-06,2022-05-08,return to owner,Not Adopted,3.8904109589041096
cat,black,Male,2017-09-02,normal,stray,2017-12-02,2017-12-06,rescue,Adopted,7.5698630136986305
dog,black,Female,2019-09-17,injured  severe,stray,2020-09-17,2020-09-18,rescue,Adopted,5.528767123287671
cat,seal point,Male,2018-05-18,normal,stray,2018-08-18,2018-08-21,transfer,Not Adopted,6.863013698630137
cat,tortie,Female,2018-05-18,normal,stray,2018-08-18,2018-09-02,transfer,Not Adopted,6.863013698630137
cat,brown  tabby,Male,2017-04-10,under age/weight,stray,2017-05-16,2017-05-18,rescue,Adopted,7.967123287671233
cat,blue,Male,2019-03-10,under age/weight,stray,2019-04-10,2019-04-11,transfer,Not Adopted,6.052054794520548
cat,black,Unknown,2016-08-14,ill severe,stray,2017-08-14,2017-08-14,euthanasia,Not Adopted,8.621917808219179
dog,black,Male,2022-09-04,normal,stray,2023-09-04,2023-09-30,rescue,Adopted,2.5616438356164384
cat,black,Spayed,2022-04-19,normal,stray,2022-05-19,2022-05-28,adoption,Adopted,2.9397260273972603
dog,black,Female,2019-12-03,injured  mild,stray,2023-12-01,2023-12-11,rescue,Adopted,5.317808219178082
cat,orange,Male,2024-04-10,under age/weight,stray,2024-05-10,2024-05-10,euthanasia,Not Adopted,0.9616438356164384
cat,black,Female,2016-03-03,normal,stray,2018-03-03,2018-03-07,transfer,Not Adopted,9.07123287671233
cat,black,Female,2022-06-14,normal,stray,2023-06-14,2023-06-16,rescue,Adopted,2.786301369863014
cat,seal,Unknown,2022-07-27,ill mild,owner surrender,2022-09-27,2022-10-16,rescue,Adopted,2.6684931506849314
cat,black,Unknown,2022-07-27,ill mild,owner surrender,2022-09-27,2022-09-30,euthanasia,Not Adopted,2.6684931506849314
cat,seal,Unknown,2022-07-27,ill mild,owner surrender,2022-09-27,2022-10-16,rescue,Adopted,2.6684931506849314
cat,gray,Neutered,2020-10-09,normal,owner surrender,2022-10-09,2022-11-02,rescue,Adopted,4.465753424657534
cat,black,Neutered,2023-08-17,under age/weight,stray,2023-09-08,2024-01-31,adoption,Adopted,1.610958904109589
dog,fawn,Male,2022-09-08,normal,stray,2023-09-08,2023-09-13,rescue,Adopted,2.5506849315068494
dog,blue,Neutered,2024-01-30,normal,stray,2024-10-30,2024-11-06,return to owner,Not Adopted,1.1561643835616437
dog,black,Male,2023-04-23,normal,stray,2023-06-07,2023-06-10,adoption,Adopted,1.9287671232876713
cat,white,Male,2023-06-01,under age/weight,stray,2023-06-08,2023-06-08,rescue,Adopted,1.821917808219178
cat,white,Female,2023-06-01,under age/weight,stray,2023-06-08,2023-06-08,rescue,Adopted,1.821917808219178
dog,tan,Spayed,2023-09-28,normal,stray,2024-09-28,2024-11-14,adoption,Adopted,1.4958904109589042
cat,white,Male,2019-03-04,ill mild,stray,2019-06-04,2019-07-14,adoption,Adopted,6.068493150684931
cat,black,Spayed,2019-05-04,ill mild,stray,2019-06-04,2019-12-21,adoption,Adopted,5.901369863013699
guinea pig,brown,Female,2014-01-14,normal,stray,2017-01-14,2017-01-20,transfer,Not Adopted,11.205479452054794
dog,tan,Female,2023-10-10,normal,welfare seized,2024-02-10,2024-02-14,transfer,Not Adopted,1.463013698630137
dog,black,Female,2023-10-10,normal,welfare seized,2024-02-10,2024-02-14,transfer,Not Adopted,1.463013698630137
cat,gray tabby,Male,2020-06-24,ill moderatete,stray,2024-06-24,2024-06-30,rescue,Adopted,4.758904109589041
cat,brown  tabby,Spayed,2022-06-16,normal,stray,2022-10-15,2022-10-19,adoption,Adopted,2.780821917808219
cat,orange tabby,Male,2022-09-15,normal,stray,2022-10-15,2022-10-24,euthanasia,Not Adopted,2.5315068493150683
bird,black,Unknown,2023-06-28,under age/weight,wildlife,2023-07-28,2023-07-28,transfer,Not Adopted,1.747945205479452
dog,black,Neutered,2012-08-23,normal,stray,2024-08-22,2024-08-31,adoption,Adopted,12.6
bird,black,Unknown,2015-04-07,ill severe,wildlife,2018-04-07,2018-04-07,transfer,Not Adopted,9.978082191780821
dog,gold,Female,2014-04-10,normal,stray,2017-04-10,2017-04-16,transfer,Not Adopted,10.96986301369863
cat,brown  tabby,Neutered,2018-09-06,ill moderatete,stray,2023-09-06,2023-11-02,rescue,Adopted,6.558904109589041
bird,gray,Unknown,2017-03-09,injured  moderate,wildlife,2018-03-09,2018-03-09,transfer,Not Adopted,8.054794520547945
dog,white,Male,1999-12-11,injured  severe,owner surrender,2019-12-11,2019-12-11,euthanasia,Not Adopted,25.30958904109589
dog,white,Female,2021-04-09,injured  mild,stray,2022-04-09,2022-04-14,return to owner,Not Adopted,3.967123287671233
cat,gray,Spayed,2011-12-02,normal,welfare seized,2023-12-02,2023-12-31,adoption,Adopted,13.326027397260274
cat,white,Spayed,2013-08-19,normal,stray,2017-08-19,2017-09-24,"shelter, neuter, return",Not Adopted,11.610958904109589
dog,black,Female,2017-03-16,normal,stray,2017-08-16,2017-08-23,transfer,Not Adopted,8.035616438356165
dog,blue,Male,2011-10-27,normal,stray,2019-10-27,2019-12-13,rescue,Adopted,13.424657534246576
cat,black,Unknown,2017-08-17,under age/weight,stray,2017-08-19,2017-08-30,died,Not Adopted,7.6136986301369864
dog,black,Female,2015-05-17,normal,stray,2018-05-17,2018-05-20,euthanasia,Not Adopted,9.868493150684932
dog,gray,Neutered,2022-11-14,normal,stray,2023-09-14,2023-10-28,adoption,Adopted,2.367123287671233
